,verbs,tense,postid
895,thought,VBD,8xgeul
896,disconnecting,VBG,8xgeul
897,seen,VBN,8xgeul
898,become,VBN,8xgeul
899,happening,VBG,8xgeul
900,felt,VBN,8xgeul
901,trying,VBG,8xgeul
902,undo,VB,8xgeul
903,read,VBN,8xgeul
904,wondering,VBG,8xgeul
905,stood,VBN,8xgeul
906,handle,VB,8xgeul
907,prepare,VB,8xgeul
908,talk,VBP,8xgeul
909,lose,VB,8xgeul
910,prepare,VB,8xgeul
911,happens,VBZ,8xgeul
912,learned,VBD,8xgipk
913,reflects,VBZ,8xgipk
914,having,VBG,8xgipk
915,leaned,VBD,8xgipk
916,written,VBN,8xgipk
917,know,VBP,8xgipk
918,stand,VBP,8xgipk
919,thought,VBD,8xgipk
920,disconnecting,VBG,8xgipk
921,seen,VBN,8xgipk
922,become,VBN,8xgipk
923,happening,VBG,8xgipk
924,felt,VBN,8xgipk
925,trying,VBG,8xgipk
926,undo,VB,8xgipk
927,read,VBN,8xgipk
928,wondering,VBG,8xgipk
929,stood,VBN,8xgipk
930,handle,VB,8xgipk
931,prepare,VB,8xgipk
932,talk,VBP,8xgipk
933,lose,VB,8xgipk
934,prepare,VB,8xgipk
935,happens,VBZ,8xgipk
936,learned,VBD,8xgj9w
937,reflects,VBZ,8xgj9w
938,having,VBG,8xgj9w
939,leaned,VBD,8xgj9w
940,written,VBN,8xgj9w
941,know,VBP,8xgj9w
942,stand,VBP,8xgj9w
943,thought,VBD,8xgj9w
944,disconnecting,VBG,8xgj9w
945,seen,VBN,8xgj9w
946,become,VBN,8xgj9w
947,happening,VBG,8xgj9w
948,felt,VBN,8xgj9w
949,trying,VBG,8xgj9w
950,undo,VB,8xgj9w
951,read,VBN,8xgj9w
952,wondering,VBG,8xgj9w
953,stood,VBN,8xgj9w
954,handle,VB,8xgj9w
955,prepare,VB,8xgj9w
956,talk,VBP,8xgj9w
957,lose,VB,8xgj9w
958,prepare,VB,8xgj9w
959,happens,VBZ,8xgj9w
960,learned,VBD,8xgk9w
961,reflects,VBZ,8xgk9w
962,having,VBG,8xgk9w
963,leaned,VBD,8xgk9w
964,written,VBN,8xgk9w
965,know,VBP,8xgk9w
966,stand,VBP,8xgk9w
967,thought,VBD,8xgk9w
968,disconnecting,VBG,8xgk9w
969,seen,VBN,8xgk9w
970,become,VBN,8xgk9w
971,happening,VBG,8xgk9w
972,felt,VBN,8xgk9w
973,trying,VBG,8xgk9w
974,undo,VB,8xgk9w
975,read,VBN,8xgk9w
976,wondering,VBG,8xgk9w
977,stood,VBN,8xgk9w
978,handle,VB,8xgk9w
979,prepare,VB,8xgk9w
980,talk,VBP,8xgk9w
981,lose,VB,8xgk9w
982,prepare,VB,8xgk9w
983,happens,VBZ,8xgk9w
984,learned,VBD,8xglev
985,reflects,VBZ,8xglev
986,having,VBG,8xglev
987,leaned,VBD,8xglev
988,written,VBN,8xglev
989,know,VBP,8xglev
990,stand,VBP,8xglev
991,thought,VBD,8xglev
992,disconnecting,VBG,8xglev
993,seen,VBN,8xglev
994,become,VBN,8xglev
995,happening,VBG,8xglev
996,felt,VBN,8xglev
997,trying,VBG,8xglev
998,undo,VB,8xglev
999,read,VBN,8xglev
1000,wondering,VBG,8xglev
1001,stood,VBN,8xglev
1002,handle,VB,8xglev
1003,prepare,VB,8xglev
1004,talk,VBP,8xglev
1005,lose,VB,8xglev
1006,prepare,VB,8xglev
1007,happens,VBZ,8xglev
1008,learned,VBD,8xgnzl
1009,reflects,VBZ,8xgnzl
1010,having,VBG,8xgnzl
1011,leaned,VBD,8xgnzl
1012,written,VBN,8xgnzl
1013,know,VBP,8xgnzl
1014,stand,VBP,8xgnzl
1015,thought,VBD,8xgnzl
1016,disconnecting,VBG,8xgnzl
1017,seen,VBN,8xgnzl
1018,become,VBN,8xgnzl
1019,happening,VBG,8xgnzl
1020,felt,VBN,8xgnzl
1021,trying,VBG,8xgnzl
1022,undo,VB,8xgnzl
1023,read,VBN,8xgnzl
1024,wondering,VBG,8xgnzl
1025,stood,VBN,8xgnzl
1026,handle,VB,8xgnzl
1027,prepare,VB,8xgnzl
1028,talk,VBP,8xgnzl
1029,lose,VB,8xgnzl
1030,prepare,VB,8xgnzl
1031,happens,VBZ,8xgnzl
1032,learned,VBD,8xgq6r
1033,reflects,VBZ,8xgq6r
1034,having,VBG,8xgq6r
1035,leaned,VBD,8xgq6r
1036,written,VBN,8xgq6r
1037,know,VBP,8xgq6r
1038,stand,VBP,8xgq6r
1039,thought,VBD,8xgq6r
1040,disconnecting,VBG,8xgq6r
1041,seen,VBN,8xgq6r
1042,become,VBN,8xgq6r
1043,happening,VBG,8xgq6r
1044,felt,VBN,8xgq6r
1045,trying,VBG,8xgq6r
1046,undo,VB,8xgq6r
1047,read,VBN,8xgq6r
1048,wondering,VBG,8xgq6r
1049,stood,VBN,8xgq6r
1050,handle,VB,8xgq6r
1051,prepare,VB,8xgq6r
1052,talk,VBP,8xgq6r
1053,lose,VB,8xgq6r
1054,prepare,VB,8xgq6r
1055,happens,VBZ,8xgq6r
1056,learned,VBD,8xgr0c
1057,reflects,VBZ,8xgr0c
1058,having,VBG,8xgr0c
1059,leaned,VBD,8xgr0c
1060,written,VBN,8xgr0c
1061,know,VBP,8xgr0c
1062,stand,VBP,8xgr0c
1063,thought,VBD,8xgr0c
1064,disconnecting,VBG,8xgr0c
1065,seen,VBN,8xgr0c
1066,become,VBN,8xgr0c
1067,happening,VBG,8xgr0c
1068,felt,VBN,8xgr0c
1069,trying,VBG,8xgr0c
1070,undo,VB,8xgr0c
1071,read,VBN,8xgr0c
1072,wondering,VBG,8xgr0c
1073,stood,VBN,8xgr0c
1074,handle,VB,8xgr0c
1075,prepare,VB,8xgr0c
1076,talk,VBP,8xgr0c
1077,lose,VB,8xgr0c
1078,prepare,VB,8xgr0c
1079,happens,VBZ,8xgr0c
1080,learned,VBD,8xgrzt
1081,reflects,VBZ,8xgrzt
1082,having,VBG,8xgrzt
1083,leaned,VBD,8xgrzt
1084,written,VBN,8xgrzt
1085,know,VBP,8xgrzt
1086,stand,VBP,8xgrzt
1087,thought,VBD,8xgrzt
1088,disconnecting,VBG,8xgrzt
1089,seen,VBN,8xgrzt
1090,become,VBN,8xgrzt
1091,happening,VBG,8xgrzt
1092,felt,VBN,8xgrzt
1093,trying,VBG,8xgrzt
1094,undo,VB,8xgrzt
1095,read,VBN,8xgrzt
1096,wondering,VBG,8xgrzt
1097,stood,VBN,8xgrzt
1098,handle,VB,8xgrzt
1099,prepare,VB,8xgrzt
1100,talk,VBP,8xgrzt
1101,lose,VB,8xgrzt
1102,prepare,VB,8xgrzt
1103,happens,VBZ,8xgrzt
1104,learned,VBD,8xgvog
1105,reflects,VBZ,8xgvog
1106,having,VBG,8xgvog
1107,leaned,VBD,8xgvog
1108,written,VBN,8xgvog
1109,know,VBP,8xgvog
1110,stand,VBP,8xgvog
1111,thought,VBD,8xgvog
1112,disconnecting,VBG,8xgvog
1113,seen,VBN,8xgvog
1114,become,VBN,8xgvog
1115,happening,VBG,8xgvog
1116,felt,VBN,8xgvog
1117,trying,VBG,8xgvog
1118,undo,VB,8xgvog
1119,read,VBN,8xgvog
1120,wondering,VBG,8xgvog
1121,stood,VBN,8xgvog
1122,handle,VB,8xgvog
1123,prepare,VB,8xgvog
1124,talk,VBP,8xgvog
1125,lose,VB,8xgvog
1126,prepare,VB,8xgvog
1127,happens,VBZ,8xgvog
1128,learned,VBD,8xgwda
1129,reflects,VBZ,8xgwda
1130,having,VBG,8xgwda
1131,leaned,VBD,8xgwda
1132,written,VBN,8xgwda
1133,know,VBP,8xgwda
1134,stand,VBP,8xgwda
1135,thought,VBD,8xgwda
1136,disconnecting,VBG,8xgwda
1137,seen,VBN,8xgwda
1138,become,VBN,8xgwda
1139,happening,VBG,8xgwda
1140,felt,VBN,8xgwda
1141,trying,VBG,8xgwda
1142,undo,VB,8xgwda
1143,read,VBN,8xgwda
1144,wondering,VBG,8xgwda
1145,stood,VBN,8xgwda
1146,handle,VB,8xgwda
1147,prepare,VB,8xgwda
1148,talk,VBP,8xgwda
1149,lose,VB,8xgwda
1150,prepare,VB,8xgwda
1151,happens,VBZ,8xgwda
1152,learned,VBD,8xgxk1
1153,reflects,VBZ,8xgxk1
1154,having,VBG,8xgxk1
1155,leaned,VBD,8xgxk1
1156,written,VBN,8xgxk1
1157,know,VBP,8xgxk1
1158,stand,VBP,8xgxk1
1159,thought,VBD,8xgxk1
1160,disconnecting,VBG,8xgxk1
1161,seen,VBN,8xgxk1
1162,become,VBN,8xgxk1
1163,happening,VBG,8xgxk1
1164,felt,VBN,8xgxk1
1165,trying,VBG,8xgxk1
1166,undo,VB,8xgxk1
1167,read,VBN,8xgxk1
1168,wondering,VBG,8xgxk1
1169,stood,VBN,8xgxk1
1170,handle,VB,8xgxk1
1171,prepare,VB,8xgxk1
1172,talk,VBP,8xgxk1
1173,lose,VB,8xgxk1
1174,prepare,VB,8xgxk1
1175,happens,VBZ,8xgxk1
1176,learned,VBD,8xh11r
1177,reflects,VBZ,8xh11r
1178,having,VBG,8xh11r
1179,leaned,VBD,8xh11r
1180,written,VBN,8xh11r
1181,know,VBP,8xh11r
1182,stand,VBP,8xh11r
1183,thought,VBD,8xh11r
1184,disconnecting,VBG,8xh11r
1185,seen,VBN,8xh11r
1186,become,VBN,8xh11r
1187,happening,VBG,8xh11r
1188,felt,VBN,8xh11r
1189,trying,VBG,8xh11r
1190,undo,VB,8xh11r
1191,read,VBN,8xh11r
1192,wondering,VBG,8xh11r
1193,stood,VBN,8xh11r
1194,handle,VB,8xh11r
1195,prepare,VB,8xh11r
1196,talk,VBP,8xh11r
1197,lose,VB,8xh11r
1198,prepare,VB,8xh11r
1199,happens,VBZ,8xh11r
1200,learned,VBD,8xh43z
1201,reflects,VBZ,8xh43z
1202,having,VBG,8xh43z
1203,leaned,VBD,8xh43z
1204,written,VBN,8xh43z
1205,know,VBP,8xh43z
1206,stand,VBP,8xh43z
1207,thought,VBD,8xh43z
1208,disconnecting,VBG,8xh43z
1209,seen,VBN,8xh43z
1210,become,VBN,8xh43z
1211,happening,VBG,8xh43z
1212,felt,VBN,8xh43z
1213,trying,VBG,8xh43z
1214,undo,VB,8xh43z
1215,read,VBN,8xh43z
1216,wondering,VBG,8xh43z
1217,stood,VBN,8xh43z
1218,handle,VB,8xh43z
1219,prepare,VB,8xh43z
1220,talk,VBP,8xh43z
1221,lose,VB,8xh43z
1222,prepare,VB,8xh43z
1223,happens,VBZ,8xh43z
1224,learned,VBD,8xh8yn
1225,reflects,VBZ,8xh8yn
1226,having,VBG,8xh8yn
1227,leaned,VBD,8xh8yn
1228,written,VBN,8xh8yn
1229,know,VBP,8xh8yn
1230,stand,VBP,8xh8yn
1231,thought,VBD,8xh8yn
1232,disconnecting,VBG,8xh8yn
1233,seen,VBN,8xh8yn
1234,become,VBN,8xh8yn
1235,happening,VBG,8xh8yn
1236,felt,VBN,8xh8yn
1237,trying,VBG,8xh8yn
1238,undo,VB,8xh8yn
1239,read,VBN,8xh8yn
1240,wondering,VBG,8xh8yn
1241,stood,VBN,8xh8yn
1242,handle,VB,8xh8yn
1243,prepare,VB,8xh8yn
1244,talk,VBP,8xh8yn
1245,lose,VB,8xh8yn
1246,prepare,VB,8xh8yn
1247,happens,VBZ,8xh8yn
1248,learned,VBD,8xh9vo
1249,reflects,VBZ,8xh9vo
1250,having,VBG,8xh9vo
1251,leaned,VBD,8xh9vo
1252,written,VBN,8xh9vo
1253,know,VBP,8xh9vo
1254,stand,VBP,8xh9vo
1255,thought,VBD,8xh9vo
1256,disconnecting,VBG,8xh9vo
1257,seen,VBN,8xh9vo
1258,become,VBN,8xh9vo
1259,happening,VBG,8xh9vo
1260,felt,VBN,8xh9vo
1261,trying,VBG,8xh9vo
1262,undo,VB,8xh9vo
1263,read,VBN,8xh9vo
1264,wondering,VBG,8xh9vo
1265,stood,VBN,8xh9vo
1266,handle,VB,8xh9vo
1267,prepare,VB,8xh9vo
1268,talk,VBP,8xh9vo
1269,lose,VB,8xh9vo
1270,prepare,VB,8xh9vo
1271,happens,VBZ,8xh9vo
1272,learned,VBD,8xhjs0
1273,reflects,VBZ,8xhjs0
1274,having,VBG,8xhjs0
1275,leaned,VBD,8xhjs0
1276,written,VBN,8xhjs0
1277,know,VBP,8xhjs0
1278,stand,VBP,8xhjs0
1279,thought,VBD,8xhjs0
1280,disconnecting,VBG,8xhjs0
1281,seen,VBN,8xhjs0
1282,become,VBN,8xhjs0
1283,happening,VBG,8xhjs0
1284,felt,VBN,8xhjs0
1285,trying,VBG,8xhjs0
1286,undo,VB,8xhjs0
1287,read,VBN,8xhjs0
1288,wondering,VBG,8xhjs0
1289,stood,VBN,8xhjs0
1290,handle,VB,8xhjs0
1291,prepare,VB,8xhjs0
1292,talk,VBP,8xhjs0
1293,lose,VB,8xhjs0
1294,prepare,VB,8xhjs0
1295,happens,VBZ,8xhjs0
1296,learned,VBD,8xhlzm
1297,reflects,VBZ,8xhlzm
1298,having,VBG,8xhlzm
1299,leaned,VBD,8xhlzm
1300,written,VBN,8xhlzm
1301,know,VBP,8xhlzm
1302,stand,VBP,8xhlzm
1303,thought,VBD,8xhlzm
1304,disconnecting,VBG,8xhlzm
1305,seen,VBN,8xhlzm
1306,become,VBN,8xhlzm
1307,happening,VBG,8xhlzm
1308,felt,VBN,8xhlzm
1309,trying,VBG,8xhlzm
1310,undo,VB,8xhlzm
1311,read,VBN,8xhlzm
1312,wondering,VBG,8xhlzm
1313,stood,VBN,8xhlzm
1314,handle,VB,8xhlzm
1315,prepare,VB,8xhlzm
1316,talk,VBP,8xhlzm
1317,lose,VB,8xhlzm
1318,prepare,VB,8xhlzm
1319,happens,VBZ,8xhlzm
1320,learned,VBD,8xhm7x
1321,reflects,VBZ,8xhm7x
1322,having,VBG,8xhm7x
1323,leaned,VBD,8xhm7x
1324,written,VBN,8xhm7x
1325,know,VBP,8xhm7x
1326,stand,VBP,8xhm7x
1327,thought,VBD,8xhm7x
1328,disconnecting,VBG,8xhm7x
1329,seen,VBN,8xhm7x
1330,become,VBN,8xhm7x
1331,happening,VBG,8xhm7x
1332,felt,VBN,8xhm7x
1333,trying,VBG,8xhm7x
1334,undo,VB,8xhm7x
1335,read,VBN,8xhm7x
1336,wondering,VBG,8xhm7x
1337,stood,VBN,8xhm7x
1338,handle,VB,8xhm7x
1339,prepare,VB,8xhm7x
1340,talk,VBP,8xhm7x
1341,lose,VB,8xhm7x
1342,prepare,VB,8xhm7x
1343,happens,VBZ,8xhm7x
1344,learned,VBD,8xhsg4
1345,reflects,VBZ,8xhsg4
1346,having,VBG,8xhsg4
1347,leaned,VBD,8xhsg4
1348,written,VBN,8xhsg4
1349,know,VBP,8xhsg4
1350,stand,VBP,8xhsg4
1351,thought,VBD,8xhsg4
1352,disconnecting,VBG,8xhsg4
1353,seen,VBN,8xhsg4
1354,become,VBN,8xhsg4
1355,happening,VBG,8xhsg4
1356,felt,VBN,8xhsg4
1357,trying,VBG,8xhsg4
1358,undo,VB,8xhsg4
1359,read,VBN,8xhsg4
1360,wondering,VBG,8xhsg4
1361,stood,VBN,8xhsg4
1362,handle,VB,8xhsg4
1363,prepare,VB,8xhsg4
1364,talk,VBP,8xhsg4
1365,lose,VB,8xhsg4
1366,prepare,VB,8xhsg4
1367,happens,VBZ,8xhsg4
1368,learned,VBD,8xhwwl
1369,reflects,VBZ,8xhwwl
1370,having,VBG,8xhwwl
1371,leaned,VBD,8xhwwl
1372,written,VBN,8xhwwl
1373,know,VBP,8xhwwl
1374,stand,VBP,8xhwwl
1375,thought,VBD,8xhwwl
1376,disconnecting,VBG,8xhwwl
1377,seen,VBN,8xhwwl
1378,become,VBN,8xhwwl
1379,happening,VBG,8xhwwl
1380,felt,VBN,8xhwwl
1381,trying,VBG,8xhwwl
1382,undo,VB,8xhwwl
1383,read,VBN,8xhwwl
1384,wondering,VBG,8xhwwl
1385,stood,VBN,8xhwwl
1386,handle,VB,8xhwwl
1387,prepare,VB,8xhwwl
1388,talk,VBP,8xhwwl
1389,lose,VB,8xhwwl
1390,prepare,VB,8xhwwl
1391,happens,VBZ,8xhwwl
1392,learned,VBD,8xhxf7
1393,reflects,VBZ,8xhxf7
1394,having,VBG,8xhxf7
1395,leaned,VBD,8xhxf7
1396,written,VBN,8xhxf7
1397,know,VBP,8xhxf7
1398,stand,VBP,8xhxf7
1399,thought,VBD,8xhxf7
1400,disconnecting,VBG,8xhxf7
1401,seen,VBN,8xhxf7
1402,become,VBN,8xhxf7
1403,happening,VBG,8xhxf7
1404,felt,VBN,8xhxf7
1405,trying,VBG,8xhxf7
1406,undo,VB,8xhxf7
1407,read,VBN,8xhxf7
1408,wondering,VBG,8xhxf7
1409,stood,VBN,8xhxf7
1410,handle,VB,8xhxf7
1411,prepare,VB,8xhxf7
1412,talk,VBP,8xhxf7
1413,lose,VB,8xhxf7
1414,prepare,VB,8xhxf7
1415,happens,VBZ,8xhxf7
1416,learned,VBD,8xi1gw
1417,reflects,VBZ,8xi1gw
1418,having,VBG,8xi1gw
1419,leaned,VBD,8xi1gw
1420,written,VBN,8xi1gw
1421,know,VBP,8xi1gw
1422,stand,VBP,8xi1gw
1423,thought,VBD,8xi1gw
1424,disconnecting,VBG,8xi1gw
1425,seen,VBN,8xi1gw
1426,become,VBN,8xi1gw
1427,happening,VBG,8xi1gw
1428,felt,VBN,8xi1gw
1429,trying,VBG,8xi1gw
1430,undo,VB,8xi1gw
1431,read,VBN,8xi1gw
1432,wondering,VBG,8xi1gw
1433,stood,VBN,8xi1gw
1434,handle,VB,8xi1gw
1435,prepare,VB,8xi1gw
1436,talk,VBP,8xi1gw
1437,lose,VB,8xi1gw
1438,prepare,VB,8xi1gw
1439,happens,VBZ,8xi1gw
1440,learned,VBD,8xi53a
1441,reflects,VBZ,8xi53a
1442,having,VBG,8xi53a
1443,leaned,VBD,8xi53a
1444,written,VBN,8xi53a
1445,know,VBP,8xi53a
1446,stand,VBP,8xi53a
1447,thought,VBD,8xi53a
1448,disconnecting,VBG,8xi53a
1449,seen,VBN,8xi53a
1450,become,VBN,8xi53a
1451,happening,VBG,8xi53a
1452,felt,VBN,8xi53a
1453,trying,VBG,8xi53a
1454,undo,VB,8xi53a
1455,read,VBN,8xi53a
1456,wondering,VBG,8xi53a
1457,stood,VBN,8xi53a
1458,handle,VB,8xi53a
1459,prepare,VB,8xi53a
1460,talk,VBP,8xi53a
1461,lose,VB,8xi53a
1462,prepare,VB,8xi53a
1463,happens,VBZ,8xi53a
1464,learned,VBD,8xi8c3
1465,reflects,VBZ,8xi8c3
1466,having,VBG,8xi8c3
1467,leaned,VBD,8xi8c3
1468,written,VBN,8xi8c3
1469,know,VBP,8xi8c3
1470,stand,VBP,8xi8c3
1471,thought,VBD,8xi8c3
1472,disconnecting,VBG,8xi8c3
1473,seen,VBN,8xi8c3
1474,become,VBN,8xi8c3
1475,happening,VBG,8xi8c3
1476,felt,VBN,8xi8c3
1477,trying,VBG,8xi8c3
1478,undo,VB,8xi8c3
1479,read,VBN,8xi8c3
1480,wondering,VBG,8xi8c3
1481,stood,VBN,8xi8c3
1482,handle,VB,8xi8c3
1483,prepare,VB,8xi8c3
1484,talk,VBP,8xi8c3
1485,lose,VB,8xi8c3
1486,prepare,VB,8xi8c3
1487,happens,VBZ,8xi8c3
1488,learned,VBD,8xibxq
1489,reflects,VBZ,8xibxq
1490,having,VBG,8xibxq
1491,leaned,VBD,8xibxq
1492,written,VBN,8xibxq
1493,know,VBP,8xibxq
1494,stand,VBP,8xibxq
1495,thought,VBD,8xibxq
1496,disconnecting,VBG,8xibxq
1497,seen,VBN,8xibxq
1498,become,VBN,8xibxq
1499,happening,VBG,8xibxq
1500,felt,VBN,8xibxq
1501,trying,VBG,8xibxq
1502,undo,VB,8xibxq
1503,read,VBN,8xibxq
1504,wondering,VBG,8xibxq
1505,stood,VBN,8xibxq
1506,handle,VB,8xibxq
1507,prepare,VB,8xibxq
1508,talk,VBP,8xibxq
1509,lose,VB,8xibxq
1510,prepare,VB,8xibxq
1511,happens,VBZ,8xibxq
1512,learned,VBD,8xidy4
1513,reflects,VBZ,8xidy4
1514,having,VBG,8xidy4
1515,leaned,VBD,8xidy4
1516,written,VBN,8xidy4
1517,know,VBP,8xidy4
1518,stand,VBP,8xidy4
1519,thought,VBD,8xidy4
1520,disconnecting,VBG,8xidy4
1521,seen,VBN,8xidy4
1522,become,VBN,8xidy4
1523,happening,VBG,8xidy4
1524,felt,VBN,8xidy4
1525,trying,VBG,8xidy4
1526,undo,VB,8xidy4
1527,read,VBN,8xidy4
1528,wondering,VBG,8xidy4
1529,stood,VBN,8xidy4
1530,handle,VB,8xidy4
1531,prepare,VB,8xidy4
1532,talk,VBP,8xidy4
1533,lose,VB,8xidy4
1534,prepare,VB,8xidy4
1535,happens,VBZ,8xidy4
1536,learned,VBD,8xiec1
1537,reflects,VBZ,8xiec1
1538,having,VBG,8xiec1
1539,leaned,VBD,8xiec1
1540,written,VBN,8xiec1
1541,know,VBP,8xiec1
1542,stand,VBP,8xiec1
1543,thought,VBD,8xiec1
1544,disconnecting,VBG,8xiec1
1545,seen,VBN,8xiec1
1546,become,VBN,8xiec1
1547,happening,VBG,8xiec1
1548,felt,VBN,8xiec1
1549,trying,VBG,8xiec1
1550,undo,VB,8xiec1
1551,read,VBN,8xiec1
1552,wondering,VBG,8xiec1
1553,stood,VBN,8xiec1
1554,handle,VB,8xiec1
1555,prepare,VB,8xiec1
1556,talk,VBP,8xiec1
1557,lose,VB,8xiec1
1558,prepare,VB,8xiec1
1559,happens,VBZ,8xiec1
1560,learned,VBD,8xifp1
1561,reflects,VBZ,8xifp1
1562,having,VBG,8xifp1
1563,leaned,VBD,8xifp1
1564,written,VBN,8xifp1
1565,know,VBP,8xifp1
1566,stand,VBP,8xifp1
1567,thought,VBD,8xifp1
1568,disconnecting,VBG,8xifp1
1569,seen,VBN,8xifp1
1570,become,VBN,8xifp1
1571,happening,VBG,8xifp1
1572,felt,VBN,8xifp1
1573,trying,VBG,8xifp1
1574,undo,VB,8xifp1
1575,read,VBN,8xifp1
1576,wondering,VBG,8xifp1
1577,stood,VBN,8xifp1
1578,handle,VB,8xifp1
1579,prepare,VB,8xifp1
1580,talk,VBP,8xifp1
1581,lose,VB,8xifp1
1582,prepare,VB,8xifp1
1583,happens,VBZ,8xifp1
1584,learned,VBD,8xifsj
1585,reflects,VBZ,8xifsj
1586,having,VBG,8xifsj
1587,leaned,VBD,8xifsj
1588,written,VBN,8xifsj
1589,know,VBP,8xifsj
1590,stand,VBP,8xifsj
1591,thought,VBD,8xifsj
1592,disconnecting,VBG,8xifsj
1593,seen,VBN,8xifsj
1594,become,VBN,8xifsj
1595,happening,VBG,8xifsj
1596,felt,VBN,8xifsj
1597,trying,VBG,8xifsj
1598,undo,VB,8xifsj
1599,read,VBN,8xifsj
1600,wondering,VBG,8xifsj
1601,stood,VBN,8xifsj
1602,handle,VB,8xifsj
1603,prepare,VB,8xifsj
1604,talk,VBP,8xifsj
1605,lose,VB,8xifsj
1606,prepare,VB,8xifsj
1607,happens,VBZ,8xifsj
1608,learned,VBD,8xih07
1609,reflects,VBZ,8xih07
1610,having,VBG,8xih07
1611,leaned,VBD,8xih07
1612,written,VBN,8xih07
1613,know,VBP,8xih07
1614,stand,VBP,8xih07
1615,thought,VBD,8xih07
1616,disconnecting,VBG,8xih07
1617,seen,VBN,8xih07
1618,become,VBN,8xih07
1619,happening,VBG,8xih07
1620,felt,VBN,8xih07
1621,trying,VBG,8xih07
1622,undo,VB,8xih07
1623,read,VBN,8xih07
1624,wondering,VBG,8xih07
1625,stood,VBN,8xih07
1626,handle,VB,8xih07
1627,prepare,VB,8xih07
1628,talk,VBP,8xih07
1629,lose,VB,8xih07
1630,prepare,VB,8xih07
1631,happens,VBZ,8xih07
1632,learned,VBD,8xihe2
1633,reflects,VBZ,8xihe2
1634,having,VBG,8xihe2
1635,leaned,VBD,8xihe2
1636,written,VBN,8xihe2
1637,know,VBP,8xihe2
1638,stand,VBP,8xihe2
1639,thought,VBD,8xihe2
1640,disconnecting,VBG,8xihe2
1641,seen,VBN,8xihe2
1642,become,VBN,8xihe2
1643,happening,VBG,8xihe2
1644,felt,VBN,8xihe2
1645,trying,VBG,8xihe2
1646,undo,VB,8xihe2
1647,read,VBN,8xihe2
1648,wondering,VBG,8xihe2
1649,stood,VBN,8xihe2
1650,handle,VB,8xihe2
1651,prepare,VB,8xihe2
1652,talk,VBP,8xihe2
1653,lose,VB,8xihe2
1654,prepare,VB,8xihe2
1655,happens,VBZ,8xihe2
1656,learned,VBD,8xiiew
1657,reflects,VBZ,8xiiew
1658,having,VBG,8xiiew
1659,leaned,VBD,8xiiew
1660,written,VBN,8xiiew
1661,know,VBP,8xiiew
1662,stand,VBP,8xiiew
1663,thought,VBD,8xiiew
1664,disconnecting,VBG,8xiiew
1665,seen,VBN,8xiiew
1666,become,VBN,8xiiew
1667,happening,VBG,8xiiew
1668,felt,VBN,8xiiew
1669,trying,VBG,8xiiew
1670,undo,VB,8xiiew
1671,read,VBN,8xiiew
1672,wondering,VBG,8xiiew
1673,stood,VBN,8xiiew
1674,handle,VB,8xiiew
1675,prepare,VB,8xiiew
1676,talk,VBP,8xiiew
1677,lose,VB,8xiiew
1678,prepare,VB,8xiiew
1679,happens,VBZ,8xiiew
1680,learned,VBD,8xijs7
1681,reflects,VBZ,8xijs7
1682,having,VBG,8xijs7
1683,leaned,VBD,8xijs7
1684,written,VBN,8xijs7
1685,know,VBP,8xijs7
1686,stand,VBP,8xijs7
1687,thought,VBD,8xijs7
1688,disconnecting,VBG,8xijs7
1689,seen,VBN,8xijs7
1690,become,VBN,8xijs7
1691,happening,VBG,8xijs7
1692,felt,VBN,8xijs7
1693,trying,VBG,8xijs7
1694,undo,VB,8xijs7
1695,read,VBN,8xijs7
1696,wondering,VBG,8xijs7
1697,stood,VBN,8xijs7
1698,handle,VB,8xijs7
1699,prepare,VB,8xijs7
1700,talk,VBP,8xijs7
1701,lose,VB,8xijs7
1702,prepare,VB,8xijs7
1703,happens,VBZ,8xijs7
1704,learned,VBD,8xiop5
1705,reflects,VBZ,8xiop5
1706,having,VBG,8xiop5
1707,leaned,VBD,8xiop5
1708,written,VBN,8xiop5
1709,know,VBP,8xiop5
1710,stand,VBP,8xiop5
1711,thought,VBD,8xiop5
1712,disconnecting,VBG,8xiop5
1713,seen,VBN,8xiop5
1714,become,VBN,8xiop5
1715,happening,VBG,8xiop5
1716,felt,VBN,8xiop5
1717,trying,VBG,8xiop5
1718,undo,VB,8xiop5
1719,read,VBN,8xiop5
1720,wondering,VBG,8xiop5
1721,stood,VBN,8xiop5
1722,handle,VB,8xiop5
1723,prepare,VB,8xiop5
1724,talk,VBP,8xiop5
1725,lose,VB,8xiop5
1726,prepare,VB,8xiop5
1727,happens,VBZ,8xiop5
1728,learned,VBD,8xitg0
1729,reflects,VBZ,8xitg0
1730,having,VBG,8xitg0
1731,leaned,VBD,8xitg0
1732,written,VBN,8xitg0
1733,know,VBP,8xitg0
1734,stand,VBP,8xitg0
1735,thought,VBD,8xitg0
1736,disconnecting,VBG,8xitg0
1737,seen,VBN,8xitg0
1738,become,VBN,8xitg0
1739,happening,VBG,8xitg0
1740,felt,VBN,8xitg0
1741,trying,VBG,8xitg0
1742,undo,VB,8xitg0
1743,read,VBN,8xitg0
1744,wondering,VBG,8xitg0
1745,stood,VBN,8xitg0
1746,handle,VB,8xitg0
1747,prepare,VB,8xitg0
1748,talk,VBP,8xitg0
1749,lose,VB,8xitg0
1750,prepare,VB,8xitg0
1751,happens,VBZ,8xitg0
1752,learned,VBD,8xiu1o
