,verbs,tense,postid
899,thought,VBD,8wvx68
900,including,VBG,8wvx68
901,disconnecting,VBG,8wvx68
902,disconnecting,VBG,8wvx68
903,trying,VBG,8wvx68
904,think,VB,8wvx68
905,evolve,VB,8wvx68
906,reflect,VB,8wvx68
907,seen,VBN,8wvx68
908,seen,VBN,8wvx68
909,become,VBN,8wvx68
910,become,VBN,8wvx68
911,become,VBN,8wvx68
912,TORN,VBN,8wvx68
913,falling,VBG,8wvx68
914,approved,VBN,8wvx68
915,Seeing,VBG,8wvx68
916,made,VBN,8wvx68
917,happening,VBG,8wvx68
918,happening,VBG,8wvx68
919,shifted,VBN,8wvx68
920,felt,VBN,8wvx68
921,felt,VBN,8wvx68
922,Losing,VBG,8wvx68
923,would,MD,8wvx68
924,hurt,VB,8wvx68
925,destroy,VB,8wvx68
926,trying,VBG,8wvx68
927,trying,VBG,8wvx68
928,monetize,VB,8wvx68
929,make,VB,8wvx68
930,could,MD,8wvx68
931,undo,VB,8wvx68
932,undo,VB,8wvx68
933,Thank,VBP,8wvx68
934,read,VBN,8wvx68
935,read,VBN,8wvx68
936,wondering,VBG,8wvx68
937,wondering,VBG,8wvx68
938,stood,VBN,8wvx68
939,stood,VBN,8wvx68
940,loose,VB,8wvx68
941,talking,VBG,8wvx68
942,handle,VB,8wvx68
943,handle,VB,8wvx68
944,can,MD,8wvx68
945,prepare,VB,8wvx68
946,prepare,VB,8wvx68
947,get,VBP,8wvx68
948,caught,VBN,8wvx68
949,talk,VBP,8wvx68
950,talk,VBP,8wvx68
951,could,MD,8wvx68
952,lose,VB,8wvx68
953,lose,VB,8wvx68
954,destroyed,VBN,8wvx68
955,can,MD,8wvx68
956,prepare,VB,8wvx68
957,prepare,VB,8wvx68
958,happens,VBZ,8wvx68
959,happens,VBZ,8wvx68
960,learned,VBD,8ww8vt
961,learned,VBD,8ww8vt
962,reflects,VBZ,8ww8vt
963,reflects,VBZ,8ww8vt
964,having,VBG,8ww8vt
965,having,VBG,8ww8vt
966,leaned,VBD,8ww8vt
967,leaned,VBD,8ww8vt
968,left,VBN,8ww8vt
969,steeped,VBN,8ww8vt
970,written,VBN,8ww8vt
971,written,VBN,8ww8vt
972,know,VBP,8ww8vt
973,know,VBP,8ww8vt
974,stand,VBP,8ww8vt
975,stand,VBP,8ww8vt
976,loose,VB,8ww8vt
977,would,MD,8ww8vt
978,thought,VBD,8ww8vt
979,thought,VBD,8ww8vt
980,including,VBG,8ww8vt
981,disconnecting,VBG,8ww8vt
982,disconnecting,VBG,8ww8vt
983,trying,VBG,8ww8vt
984,think,VB,8ww8vt
985,evolve,VB,8ww8vt
986,reflect,VB,8ww8vt
987,seen,VBN,8ww8vt
988,seen,VBN,8ww8vt
989,become,VBN,8ww8vt
990,become,VBN,8ww8vt
991,become,VBN,8ww8vt
992,TORN,VBN,8ww8vt
993,falling,VBG,8ww8vt
994,approved,VBN,8ww8vt
995,Seeing,VBG,8ww8vt
996,made,VBN,8ww8vt
997,happening,VBG,8ww8vt
998,happening,VBG,8ww8vt
999,shifted,VBN,8ww8vt
1000,felt,VBN,8ww8vt
1001,felt,VBN,8ww8vt
1002,Losing,VBG,8ww8vt
1003,would,MD,8ww8vt
1004,hurt,VB,8ww8vt
1005,destroy,VB,8ww8vt
1006,trying,VBG,8ww8vt
1007,trying,VBG,8ww8vt
1008,monetize,VB,8ww8vt
1009,make,VB,8ww8vt
1010,could,MD,8ww8vt
1011,undo,VB,8ww8vt
1012,undo,VB,8ww8vt
1013,Thank,VBP,8ww8vt
1014,read,VBN,8ww8vt
1015,read,VBN,8ww8vt
1016,wondering,VBG,8ww8vt
1017,wondering,VBG,8ww8vt
1018,stood,VBN,8ww8vt
1019,stood,VBN,8ww8vt
1020,loose,VB,8ww8vt
1021,talking,VBG,8ww8vt
1022,handle,VB,8ww8vt
1023,handle,VB,8ww8vt
1024,can,MD,8ww8vt
1025,prepare,VB,8ww8vt
1026,prepare,VB,8ww8vt
1027,get,VBP,8ww8vt
1028,caught,VBN,8ww8vt
1029,talk,VBP,8ww8vt
1030,talk,VBP,8ww8vt
1031,could,MD,8ww8vt
1032,lose,VB,8ww8vt
1033,lose,VB,8ww8vt
1034,destroyed,VBN,8ww8vt
1035,can,MD,8ww8vt
1036,prepare,VB,8ww8vt
1037,prepare,VB,8ww8vt
1038,happens,VBZ,8ww8vt
1039,happens,VBZ,8ww8vt
1040,learned,VBD,8wwgjk
1041,learned,VBD,8wwgjk
1042,reflects,VBZ,8wwgjk
1043,reflects,VBZ,8wwgjk
1044,having,VBG,8wwgjk
1045,having,VBG,8wwgjk
1046,leaned,VBD,8wwgjk
1047,leaned,VBD,8wwgjk
1048,left,VBN,8wwgjk
1049,steeped,VBN,8wwgjk
1050,written,VBN,8wwgjk
1051,written,VBN,8wwgjk
1052,know,VBP,8wwgjk
1053,know,VBP,8wwgjk
1054,stand,VBP,8wwgjk
1055,stand,VBP,8wwgjk
1056,loose,VB,8wwgjk
1057,would,MD,8wwgjk
1058,thought,VBD,8wwgjk
1059,thought,VBD,8wwgjk
1060,including,VBG,8wwgjk
1061,disconnecting,VBG,8wwgjk
1062,disconnecting,VBG,8wwgjk
1063,trying,VBG,8wwgjk
1064,think,VB,8wwgjk
1065,evolve,VB,8wwgjk
1066,reflect,VB,8wwgjk
1067,seen,VBN,8wwgjk
1068,seen,VBN,8wwgjk
1069,become,VBN,8wwgjk
1070,become,VBN,8wwgjk
1071,become,VBN,8wwgjk
1072,TORN,VBN,8wwgjk
1073,falling,VBG,8wwgjk
1074,approved,VBN,8wwgjk
1075,Seeing,VBG,8wwgjk
1076,made,VBN,8wwgjk
1077,happening,VBG,8wwgjk
1078,happening,VBG,8wwgjk
1079,shifted,VBN,8wwgjk
1080,felt,VBN,8wwgjk
1081,felt,VBN,8wwgjk
1082,Losing,VBG,8wwgjk
1083,would,MD,8wwgjk
1084,hurt,VB,8wwgjk
1085,destroy,VB,8wwgjk
1086,trying,VBG,8wwgjk
1087,trying,VBG,8wwgjk
1088,monetize,VB,8wwgjk
1089,make,VB,8wwgjk
1090,could,MD,8wwgjk
1091,undo,VB,8wwgjk
1092,undo,VB,8wwgjk
1093,Thank,VBP,8wwgjk
1094,read,VBN,8wwgjk
1095,read,VBN,8wwgjk
1096,wondering,VBG,8wwgjk
1097,wondering,VBG,8wwgjk
1098,stood,VBN,8wwgjk
1099,stood,VBN,8wwgjk
1100,loose,VB,8wwgjk
1101,talking,VBG,8wwgjk
1102,handle,VB,8wwgjk
1103,handle,VB,8wwgjk
1104,can,MD,8wwgjk
1105,prepare,VB,8wwgjk
1106,prepare,VB,8wwgjk
1107,get,VBP,8wwgjk
1108,caught,VBN,8wwgjk
1109,talk,VBP,8wwgjk
1110,talk,VBP,8wwgjk
1111,could,MD,8wwgjk
1112,lose,VB,8wwgjk
1113,lose,VB,8wwgjk
1114,destroyed,VBN,8wwgjk
1115,can,MD,8wwgjk
1116,prepare,VB,8wwgjk
1117,prepare,VB,8wwgjk
1118,happens,VBZ,8wwgjk
1119,happens,VBZ,8wwgjk
1120,learned,VBD,8wx2es
1121,learned,VBD,8wx2es
1122,reflects,VBZ,8wx2es
1123,reflects,VBZ,8wx2es
1124,having,VBG,8wx2es
1125,having,VBG,8wx2es
1126,leaned,VBD,8wx2es
1127,leaned,VBD,8wx2es
1128,left,VBN,8wx2es
1129,steeped,VBN,8wx2es
1130,written,VBN,8wx2es
1131,written,VBN,8wx2es
1132,know,VBP,8wx2es
1133,know,VBP,8wx2es
1134,stand,VBP,8wx2es
1135,stand,VBP,8wx2es
1136,loose,VB,8wx2es
1137,would,MD,8wx2es
1138,thought,VBD,8wx2es
1139,thought,VBD,8wx2es
1140,including,VBG,8wx2es
1141,disconnecting,VBG,8wx2es
1142,disconnecting,VBG,8wx2es
1143,trying,VBG,8wx2es
1144,think,VB,8wx2es
1145,evolve,VB,8wx2es
1146,reflect,VB,8wx2es
1147,seen,VBN,8wx2es
1148,seen,VBN,8wx2es
1149,become,VBN,8wx2es
1150,become,VBN,8wx2es
1151,become,VBN,8wx2es
1152,TORN,VBN,8wx2es
1153,falling,VBG,8wx2es
1154,approved,VBN,8wx2es
1155,Seeing,VBG,8wx2es
1156,made,VBN,8wx2es
1157,happening,VBG,8wx2es
1158,happening,VBG,8wx2es
1159,shifted,VBN,8wx2es
1160,felt,VBN,8wx2es
1161,felt,VBN,8wx2es
1162,Losing,VBG,8wx2es
1163,would,MD,8wx2es
1164,hurt,VB,8wx2es
1165,destroy,VB,8wx2es
1166,trying,VBG,8wx2es
1167,trying,VBG,8wx2es
1168,monetize,VB,8wx2es
1169,make,VB,8wx2es
1170,could,MD,8wx2es
1171,undo,VB,8wx2es
1172,undo,VB,8wx2es
1173,Thank,VBP,8wx2es
1174,read,VBN,8wx2es
1175,read,VBN,8wx2es
1176,wondering,VBG,8wx2es
1177,wondering,VBG,8wx2es
1178,stood,VBN,8wx2es
1179,stood,VBN,8wx2es
1180,loose,VB,8wx2es
1181,talking,VBG,8wx2es
1182,handle,VB,8wx2es
1183,handle,VB,8wx2es
1184,can,MD,8wx2es
1185,prepare,VB,8wx2es
1186,prepare,VB,8wx2es
1187,get,VBP,8wx2es
1188,caught,VBN,8wx2es
1189,talk,VBP,8wx2es
1190,talk,VBP,8wx2es
1191,could,MD,8wx2es
1192,lose,VB,8wx2es
1193,lose,VB,8wx2es
1194,destroyed,VBN,8wx2es
1195,can,MD,8wx2es
1196,prepare,VB,8wx2es
1197,prepare,VB,8wx2es
1198,happens,VBZ,8wx2es
1199,happens,VBZ,8wx2es
1200,learned,VBD,8wxsm3
1201,learned,VBD,8wxsm3
1202,reflects,VBZ,8wxsm3
1203,reflects,VBZ,8wxsm3
1204,having,VBG,8wxsm3
1205,having,VBG,8wxsm3
1206,leaned,VBD,8wxsm3
1207,leaned,VBD,8wxsm3
1208,left,VBN,8wxsm3
1209,steeped,VBN,8wxsm3
1210,written,VBN,8wxsm3
1211,written,VBN,8wxsm3
1212,know,VBP,8wxsm3
1213,know,VBP,8wxsm3
1214,stand,VBP,8wxsm3
1215,stand,VBP,8wxsm3
1216,loose,VB,8wxsm3
1217,would,MD,8wxsm3
1218,thought,VBD,8wxsm3
1219,thought,VBD,8wxsm3
1220,including,VBG,8wxsm3
1221,disconnecting,VBG,8wxsm3
1222,disconnecting,VBG,8wxsm3
1223,trying,VBG,8wxsm3
1224,think,VB,8wxsm3
1225,evolve,VB,8wxsm3
1226,reflect,VB,8wxsm3
1227,seen,VBN,8wxsm3
1228,seen,VBN,8wxsm3
1229,become,VBN,8wxsm3
1230,become,VBN,8wxsm3
1231,become,VBN,8wxsm3
1232,TORN,VBN,8wxsm3
1233,falling,VBG,8wxsm3
1234,approved,VBN,8wxsm3
1235,Seeing,VBG,8wxsm3
1236,made,VBN,8wxsm3
1237,happening,VBG,8wxsm3
1238,happening,VBG,8wxsm3
1239,shifted,VBN,8wxsm3
1240,felt,VBN,8wxsm3
1241,felt,VBN,8wxsm3
1242,Losing,VBG,8wxsm3
1243,would,MD,8wxsm3
1244,hurt,VB,8wxsm3
1245,destroy,VB,8wxsm3
1246,trying,VBG,8wxsm3
1247,trying,VBG,8wxsm3
1248,monetize,VB,8wxsm3
1249,make,VB,8wxsm3
1250,could,MD,8wxsm3
1251,undo,VB,8wxsm3
1252,undo,VB,8wxsm3
1253,Thank,VBP,8wxsm3
1254,read,VBN,8wxsm3
1255,read,VBN,8wxsm3
1256,wondering,VBG,8wxsm3
1257,wondering,VBG,8wxsm3
1258,stood,VBN,8wxsm3
1259,stood,VBN,8wxsm3
1260,loose,VB,8wxsm3
1261,talking,VBG,8wxsm3
1262,handle,VB,8wxsm3
1263,handle,VB,8wxsm3
1264,can,MD,8wxsm3
1265,prepare,VB,8wxsm3
1266,prepare,VB,8wxsm3
1267,get,VBP,8wxsm3
1268,caught,VBN,8wxsm3
1269,talk,VBP,8wxsm3
1270,talk,VBP,8wxsm3
1271,could,MD,8wxsm3
1272,lose,VB,8wxsm3
1273,lose,VB,8wxsm3
1274,destroyed,VBN,8wxsm3
1275,can,MD,8wxsm3
1276,prepare,VB,8wxsm3
1277,prepare,VB,8wxsm3
1278,happens,VBZ,8wxsm3
1279,happens,VBZ,8wxsm3
1280,learned,VBD,8wyya6
1281,learned,VBD,8wyya6
1282,reflects,VBZ,8wyya6
1283,reflects,VBZ,8wyya6
1284,having,VBG,8wyya6
1285,having,VBG,8wyya6
1286,leaned,VBD,8wyya6
1287,leaned,VBD,8wyya6
1288,left,VBN,8wyya6
1289,steeped,VBN,8wyya6
1290,written,VBN,8wyya6
1291,written,VBN,8wyya6
1292,know,VBP,8wyya6
1293,know,VBP,8wyya6
1294,stand,VBP,8wyya6
1295,stand,VBP,8wyya6
1296,loose,VB,8wyya6
1297,would,MD,8wyya6
1298,thought,VBD,8wyya6
1299,thought,VBD,8wyya6
1300,including,VBG,8wyya6
1301,disconnecting,VBG,8wyya6
1302,disconnecting,VBG,8wyya6
1303,trying,VBG,8wyya6
1304,think,VB,8wyya6
1305,evolve,VB,8wyya6
1306,reflect,VB,8wyya6
1307,seen,VBN,8wyya6
1308,seen,VBN,8wyya6
1309,become,VBN,8wyya6
1310,become,VBN,8wyya6
1311,become,VBN,8wyya6
1312,TORN,VBN,8wyya6
1313,falling,VBG,8wyya6
1314,approved,VBN,8wyya6
1315,Seeing,VBG,8wyya6
1316,made,VBN,8wyya6
1317,happening,VBG,8wyya6
1318,happening,VBG,8wyya6
1319,shifted,VBN,8wyya6
1320,felt,VBN,8wyya6
1321,felt,VBN,8wyya6
1322,Losing,VBG,8wyya6
1323,would,MD,8wyya6
1324,hurt,VB,8wyya6
1325,destroy,VB,8wyya6
1326,trying,VBG,8wyya6
1327,trying,VBG,8wyya6
1328,monetize,VB,8wyya6
1329,make,VB,8wyya6
1330,could,MD,8wyya6
1331,undo,VB,8wyya6
1332,undo,VB,8wyya6
1333,Thank,VBP,8wyya6
1334,read,VBN,8wyya6
1335,read,VBN,8wyya6
1336,wondering,VBG,8wyya6
1337,wondering,VBG,8wyya6
1338,stood,VBN,8wyya6
1339,stood,VBN,8wyya6
1340,loose,VB,8wyya6
1341,talking,VBG,8wyya6
1342,handle,VB,8wyya6
1343,handle,VB,8wyya6
1344,can,MD,8wyya6
1345,prepare,VB,8wyya6
1346,prepare,VB,8wyya6
1347,get,VBP,8wyya6
1348,caught,VBN,8wyya6
1349,talk,VBP,8wyya6
1350,talk,VBP,8wyya6
1351,could,MD,8wyya6
1352,lose,VB,8wyya6
1353,lose,VB,8wyya6
1354,destroyed,VBN,8wyya6
1355,can,MD,8wyya6
1356,prepare,VB,8wyya6
1357,prepare,VB,8wyya6
1358,happens,VBZ,8wyya6
1359,happens,VBZ,8wyya6
1360,learned,VBD,8wz18p
1361,learned,VBD,8wz18p
1362,reflects,VBZ,8wz18p
1363,reflects,VBZ,8wz18p
1364,having,VBG,8wz18p
1365,having,VBG,8wz18p
1366,leaned,VBD,8wz18p
1367,leaned,VBD,8wz18p
1368,left,VBN,8wz18p
1369,steeped,VBN,8wz18p
1370,written,VBN,8wz18p
1371,written,VBN,8wz18p
1372,know,VBP,8wz18p
1373,know,VBP,8wz18p
1374,stand,VBP,8wz18p
1375,stand,VBP,8wz18p
1376,loose,VB,8wz18p
1377,would,MD,8wz18p
1378,thought,VBD,8wz18p
1379,thought,VBD,8wz18p
1380,including,VBG,8wz18p
1381,disconnecting,VBG,8wz18p
1382,disconnecting,VBG,8wz18p
1383,trying,VBG,8wz18p
1384,think,VB,8wz18p
1385,evolve,VB,8wz18p
1386,reflect,VB,8wz18p
1387,seen,VBN,8wz18p
1388,seen,VBN,8wz18p
1389,become,VBN,8wz18p
1390,become,VBN,8wz18p
1391,become,VBN,8wz18p
1392,TORN,VBN,8wz18p
1393,falling,VBG,8wz18p
1394,approved,VBN,8wz18p
1395,Seeing,VBG,8wz18p
1396,made,VBN,8wz18p
1397,happening,VBG,8wz18p
1398,happening,VBG,8wz18p
1399,shifted,VBN,8wz18p
1400,felt,VBN,8wz18p
1401,felt,VBN,8wz18p
1402,Losing,VBG,8wz18p
1403,would,MD,8wz18p
1404,hurt,VB,8wz18p
1405,destroy,VB,8wz18p
1406,trying,VBG,8wz18p
1407,trying,VBG,8wz18p
1408,monetize,VB,8wz18p
1409,make,VB,8wz18p
1410,could,MD,8wz18p
1411,undo,VB,8wz18p
1412,undo,VB,8wz18p
1413,Thank,VBP,8wz18p
1414,read,VBN,8wz18p
1415,read,VBN,8wz18p
1416,wondering,VBG,8wz18p
1417,wondering,VBG,8wz18p
1418,stood,VBN,8wz18p
1419,stood,VBN,8wz18p
1420,loose,VB,8wz18p
1421,talking,VBG,8wz18p
1422,handle,VB,8wz18p
1423,handle,VB,8wz18p
1424,can,MD,8wz18p
1425,prepare,VB,8wz18p
1426,prepare,VB,8wz18p
1427,get,VBP,8wz18p
1428,caught,VBN,8wz18p
1429,talk,VBP,8wz18p
1430,talk,VBP,8wz18p
1431,could,MD,8wz18p
1432,lose,VB,8wz18p
1433,lose,VB,8wz18p
1434,destroyed,VBN,8wz18p
1435,can,MD,8wz18p
1436,prepare,VB,8wz18p
1437,prepare,VB,8wz18p
1438,happens,VBZ,8wz18p
1439,happens,VBZ,8wz18p
1440,learned,VBD,8x3hy2
1441,learned,VBD,8x3hy2
1442,reflects,VBZ,8x3hy2
1443,reflects,VBZ,8x3hy2
1444,having,VBG,8x3hy2
1445,having,VBG,8x3hy2
1446,leaned,VBD,8x3hy2
1447,leaned,VBD,8x3hy2
1448,left,VBN,8x3hy2
1449,steeped,VBN,8x3hy2
1450,written,VBN,8x3hy2
1451,written,VBN,8x3hy2
1452,know,VBP,8x3hy2
1453,know,VBP,8x3hy2
1454,stand,VBP,8x3hy2
1455,stand,VBP,8x3hy2
1456,loose,VB,8x3hy2
1457,would,MD,8x3hy2
1458,thought,VBD,8x3hy2
1459,thought,VBD,8x3hy2
1460,including,VBG,8x3hy2
1461,disconnecting,VBG,8x3hy2
1462,disconnecting,VBG,8x3hy2
1463,trying,VBG,8x3hy2
1464,think,VB,8x3hy2
1465,evolve,VB,8x3hy2
1466,reflect,VB,8x3hy2
1467,seen,VBN,8x3hy2
1468,seen,VBN,8x3hy2
1469,become,VBN,8x3hy2
1470,become,VBN,8x3hy2
1471,become,VBN,8x3hy2
1472,TORN,VBN,8x3hy2
1473,falling,VBG,8x3hy2
1474,approved,VBN,8x3hy2
1475,Seeing,VBG,8x3hy2
1476,made,VBN,8x3hy2
1477,happening,VBG,8x3hy2
1478,happening,VBG,8x3hy2
1479,shifted,VBN,8x3hy2
1480,felt,VBN,8x3hy2
1481,felt,VBN,8x3hy2
1482,Losing,VBG,8x3hy2
1483,would,MD,8x3hy2
1484,hurt,VB,8x3hy2
1485,destroy,VB,8x3hy2
1486,trying,VBG,8x3hy2
1487,trying,VBG,8x3hy2
1488,monetize,VB,8x3hy2
1489,make,VB,8x3hy2
1490,could,MD,8x3hy2
1491,undo,VB,8x3hy2
1492,undo,VB,8x3hy2
1493,Thank,VBP,8x3hy2
1494,read,VBN,8x3hy2
1495,read,VBN,8x3hy2
1496,wondering,VBG,8x3hy2
1497,wondering,VBG,8x3hy2
1498,stood,VBN,8x3hy2
1499,stood,VBN,8x3hy2
1500,loose,VB,8x3hy2
1501,talking,VBG,8x3hy2
1502,handle,VB,8x3hy2
1503,handle,VB,8x3hy2
1504,can,MD,8x3hy2
1505,prepare,VB,8x3hy2
1506,prepare,VB,8x3hy2
1507,get,VBP,8x3hy2
1508,caught,VBN,8x3hy2
1509,talk,VBP,8x3hy2
1510,talk,VBP,8x3hy2
1511,could,MD,8x3hy2
1512,lose,VB,8x3hy2
1513,lose,VB,8x3hy2
1514,destroyed,VBN,8x3hy2
1515,can,MD,8x3hy2
1516,prepare,VB,8x3hy2
1517,prepare,VB,8x3hy2
1518,happens,VBZ,8x3hy2
1519,happens,VBZ,8x3hy2
1520,learned,VBD,8x5s3l
1521,learned,VBD,8x5s3l
1522,reflects,VBZ,8x5s3l
1523,reflects,VBZ,8x5s3l
1524,having,VBG,8x5s3l
1525,having,VBG,8x5s3l
1526,leaned,VBD,8x5s3l
1527,leaned,VBD,8x5s3l
1528,left,VBN,8x5s3l
1529,steeped,VBN,8x5s3l
1530,written,VBN,8x5s3l
1531,written,VBN,8x5s3l
1532,know,VBP,8x5s3l
1533,know,VBP,8x5s3l
1534,stand,VBP,8x5s3l
1535,stand,VBP,8x5s3l
1536,loose,VB,8x5s3l
1537,would,MD,8x5s3l
1538,thought,VBD,8x5s3l
1539,thought,VBD,8x5s3l
1540,including,VBG,8x5s3l
1541,disconnecting,VBG,8x5s3l
1542,disconnecting,VBG,8x5s3l
1543,trying,VBG,8x5s3l
1544,think,VB,8x5s3l
1545,evolve,VB,8x5s3l
1546,reflect,VB,8x5s3l
1547,seen,VBN,8x5s3l
1548,seen,VBN,8x5s3l
1549,become,VBN,8x5s3l
1550,become,VBN,8x5s3l
1551,become,VBN,8x5s3l
1552,TORN,VBN,8x5s3l
1553,falling,VBG,8x5s3l
1554,approved,VBN,8x5s3l
1555,Seeing,VBG,8x5s3l
1556,made,VBN,8x5s3l
1557,happening,VBG,8x5s3l
1558,happening,VBG,8x5s3l
1559,shifted,VBN,8x5s3l
1560,felt,VBN,8x5s3l
1561,felt,VBN,8x5s3l
1562,Losing,VBG,8x5s3l
1563,would,MD,8x5s3l
1564,hurt,VB,8x5s3l
1565,destroy,VB,8x5s3l
1566,trying,VBG,8x5s3l
1567,trying,VBG,8x5s3l
1568,monetize,VB,8x5s3l
1569,make,VB,8x5s3l
1570,could,MD,8x5s3l
1571,undo,VB,8x5s3l
1572,undo,VB,8x5s3l
1573,Thank,VBP,8x5s3l
1574,read,VBN,8x5s3l
1575,read,VBN,8x5s3l
1576,wondering,VBG,8x5s3l
1577,wondering,VBG,8x5s3l
1578,stood,VBN,8x5s3l
1579,stood,VBN,8x5s3l
1580,loose,VB,8x5s3l
1581,talking,VBG,8x5s3l
1582,handle,VB,8x5s3l
1583,handle,VB,8x5s3l
1584,can,MD,8x5s3l
1585,prepare,VB,8x5s3l
1586,prepare,VB,8x5s3l
1587,get,VBP,8x5s3l
1588,caught,VBN,8x5s3l
1589,talk,VBP,8x5s3l
1590,talk,VBP,8x5s3l
1591,could,MD,8x5s3l
1592,lose,VB,8x5s3l
1593,lose,VB,8x5s3l
1594,destroyed,VBN,8x5s3l
1595,can,MD,8x5s3l
1596,prepare,VB,8x5s3l
1597,prepare,VB,8x5s3l
1598,happens,VBZ,8x5s3l
1599,happens,VBZ,8x5s3l
1600,learned,VBD,8x7ys1
1601,learned,VBD,8x7ys1
1602,reflects,VBZ,8x7ys1
1603,reflects,VBZ,8x7ys1
1604,having,VBG,8x7ys1
1605,having,VBG,8x7ys1
1606,leaned,VBD,8x7ys1
1607,leaned,VBD,8x7ys1
1608,left,VBN,8x7ys1
1609,steeped,VBN,8x7ys1
1610,written,VBN,8x7ys1
1611,written,VBN,8x7ys1
1612,know,VBP,8x7ys1
1613,know,VBP,8x7ys1
1614,stand,VBP,8x7ys1
1615,stand,VBP,8x7ys1
1616,loose,VB,8x7ys1
1617,would,MD,8x7ys1
1618,thought,VBD,8x7ys1
1619,thought,VBD,8x7ys1
1620,including,VBG,8x7ys1
1621,disconnecting,VBG,8x7ys1
1622,disconnecting,VBG,8x7ys1
1623,trying,VBG,8x7ys1
1624,think,VB,8x7ys1
1625,evolve,VB,8x7ys1
1626,reflect,VB,8x7ys1
1627,seen,VBN,8x7ys1
1628,seen,VBN,8x7ys1
1629,become,VBN,8x7ys1
1630,become,VBN,8x7ys1
1631,become,VBN,8x7ys1
1632,TORN,VBN,8x7ys1
1633,falling,VBG,8x7ys1
1634,approved,VBN,8x7ys1
1635,Seeing,VBG,8x7ys1
1636,made,VBN,8x7ys1
1637,happening,VBG,8x7ys1
1638,happening,VBG,8x7ys1
1639,shifted,VBN,8x7ys1
1640,felt,VBN,8x7ys1
1641,felt,VBN,8x7ys1
1642,Losing,VBG,8x7ys1
1643,would,MD,8x7ys1
1644,hurt,VB,8x7ys1
1645,destroy,VB,8x7ys1
1646,trying,VBG,8x7ys1
1647,trying,VBG,8x7ys1
1648,monetize,VB,8x7ys1
1649,make,VB,8x7ys1
1650,could,MD,8x7ys1
1651,undo,VB,8x7ys1
1652,undo,VB,8x7ys1
1653,Thank,VBP,8x7ys1
1654,read,VBN,8x7ys1
1655,read,VBN,8x7ys1
1656,wondering,VBG,8x7ys1
1657,wondering,VBG,8x7ys1
1658,stood,VBN,8x7ys1
1659,stood,VBN,8x7ys1
1660,loose,VB,8x7ys1
1661,talking,VBG,8x7ys1
1662,handle,VB,8x7ys1
1663,handle,VB,8x7ys1
1664,can,MD,8x7ys1
1665,prepare,VB,8x7ys1
1666,prepare,VB,8x7ys1
1667,get,VBP,8x7ys1
1668,caught,VBN,8x7ys1
1669,talk,VBP,8x7ys1
1670,talk,VBP,8x7ys1
1671,could,MD,8x7ys1
1672,lose,VB,8x7ys1
1673,lose,VB,8x7ys1
1674,destroyed,VBN,8x7ys1
1675,can,MD,8x7ys1
1676,prepare,VB,8x7ys1
1677,prepare,VB,8x7ys1
1678,happens,VBZ,8x7ys1
1679,happens,VBZ,8x7ys1
1680,learned,VBD,8xb5i5
1681,learned,VBD,8xb5i5
1682,reflects,VBZ,8xb5i5
1683,reflects,VBZ,8xb5i5
1684,having,VBG,8xb5i5
1685,having,VBG,8xb5i5
1686,leaned,VBD,8xb5i5
1687,leaned,VBD,8xb5i5
1688,left,VBN,8xb5i5
1689,steeped,VBN,8xb5i5
1690,written,VBN,8xb5i5
1691,written,VBN,8xb5i5
1692,know,VBP,8xb5i5
1693,know,VBP,8xb5i5
1694,stand,VBP,8xb5i5
1695,stand,VBP,8xb5i5
1696,loose,VB,8xb5i5
1697,would,MD,8xb5i5
1698,thought,VBD,8xb5i5
1699,thought,VBD,8xb5i5
1700,including,VBG,8xb5i5
1701,disconnecting,VBG,8xb5i5
1702,disconnecting,VBG,8xb5i5
1703,trying,VBG,8xb5i5
1704,think,VB,8xb5i5
1705,evolve,VB,8xb5i5
1706,reflect,VB,8xb5i5
1707,seen,VBN,8xb5i5
1708,seen,VBN,8xb5i5
1709,become,VBN,8xb5i5
1710,become,VBN,8xb5i5
1711,become,VBN,8xb5i5
1712,TORN,VBN,8xb5i5
1713,falling,VBG,8xb5i5
1714,approved,VBN,8xb5i5
1715,Seeing,VBG,8xb5i5
1716,made,VBN,8xb5i5
1717,happening,VBG,8xb5i5
1718,happening,VBG,8xb5i5
1719,shifted,VBN,8xb5i5
1720,felt,VBN,8xb5i5
1721,felt,VBN,8xb5i5
1722,Losing,VBG,8xb5i5
1723,would,MD,8xb5i5
1724,hurt,VB,8xb5i5
1725,destroy,VB,8xb5i5
1726,trying,VBG,8xb5i5
1727,trying,VBG,8xb5i5
1728,monetize,VB,8xb5i5
1729,make,VB,8xb5i5
1730,could,MD,8xb5i5
1731,undo,VB,8xb5i5
1732,undo,VB,8xb5i5
1733,Thank,VBP,8xb5i5
1734,read,VBN,8xb5i5
1735,read,VBN,8xb5i5
1736,wondering,VBG,8xb5i5
1737,wondering,VBG,8xb5i5
1738,stood,VBN,8xb5i5
1739,stood,VBN,8xb5i5
1740,loose,VB,8xb5i5
1741,talking,VBG,8xb5i5
1742,handle,VB,8xb5i5
1743,handle,VB,8xb5i5
1744,can,MD,8xb5i5
1745,prepare,VB,8xb5i5
1746,prepare,VB,8xb5i5
1747,get,VBP,8xb5i5
1748,caught,VBN,8xb5i5
1749,talk,VBP,8xb5i5
1750,talk,VBP,8xb5i5
1751,could,MD,8xb5i5
1752,lose,VB,8xb5i5
1753,lose,VB,8xb5i5
